search_longitude,search_latitude,arrive,leave,search_method,timestamp,geometry,x,y,new_x,new_y,arrive_date,dayOfWeek
-58.4710128,-34.6272235,2020-10-12 17:30:25.159000+00:00,2020-10-12 18:30:25.159000+00:00,google,2020-10-12T20:17:52.867GMT-03:00,POINT (-58.4710128 -34.6272235),-58.4710128,-34.6272235,0.06713020000000114,0.07833349999999939,2020-10-12,0
-58.39957259595394,-34.60137165191125,2020-12-29 09:45:18.276000+00:00,2020-12-29 10:45:18.276000+00:00,this_area,2020-12-29T12:47:16.702GMT-03:00,POINT (-58.39957259595394 -34.60137165191125),-58.39957259595394,-34.60137165191125,0.1385704040460567,0.10418534808874824,2020-12-29,1
-58.38268909603357,-34.60446304857511,2021-04-28 01:00:00+00:00,2021-05-01 10:00:00+00:00,updateTimeHome,2021-02-22T17:19:02.242-03:00,POINT (-58.38268909603357 -34.60446304857511),-58.38268909603357,-34.60446304857511,0.1554539039664249,0.10109395142488609,2021-04-28,2
-58.378625549376004,-34.6091967853919,2020-10-15 09:30:53+00:00,2020-10-15 09:45:56.734000+00:00,update_time_home,2020-10-15T11:47:28.509GMT-03:00,POINT (-58.378625549376 -34.6091967853919),-58.378625549376004,-34.6091967853919,0.15951745062399425,0.0963602146080973,2020-10-15,3
-58.44909723848105,-34.58253791910862,2020-09-06 18:00:22.080000+00:00,2020-09-06 19:00:22.080000+00:00,this_area,2020-09-06T20:53:26.413GMT-03:00,POINT (-58.44909723848105 -34.58253791910862),-58.44909723848105,-34.58253791910862,0.08904576151894616,0.1230190808913818,2020-09-06,6
-58.43833470000001,-34.5649188,2020-11-28 19:00:04.164000+00:00,2020-11-28 20:00:04.164000+00:00,google,2020-11-28T21:55:38.438GMT-03:00,POINT (-58.43833470000001 -34.5649188),-58.43833470000001,-34.5649188,0.0998082999999852,0.14063819999999794,2020-11-28,5
-58.41961607336998,-34.60755902135755,2020-10-25 14:45:21.087000+00:00,2020-10-25 15:45:21.087000+00:00,this_area,2020-10-25T17:38:10.935GMT-03:00,POINT (-58.41961607336998 -34.60755902135755),-58.41961607336998,-34.60755902135755,0.11852692663001818,0.09799797864244653,2020-10-25,6
-58.38160011917353,-34.60370000697988,2021-02-22 01:06:10.335000+00:00,2021-02-25 02:06:10.335000+00:00,updateTimeHome,2021-02-21T22:07:12.074-03:00,POINT (-58.38160011917353 -34.60370000697988),-58.38160011917353,-34.60370000697988,0.15654288082647128,0.10185699302012097,2021-02-22,0
-58.42135716229678,-34.58162395893913,2020-10-23 14:15:33.005000+00:00,2020-10-24 09:00:00+00:00,this_area,2020-10-23T17:02:42.471GMT-03:00,POINT (-58.42135716229678 -34.58162395893913),-58.42135716229678,-34.58162395893913,0.11678583770321893,0.12393304106086589,2020-10-23,4
-58.3774074,-34.61244569999999,2020-12-01 20:15:41.609000+00:00,2020-12-01 21:15:41.609000+00:00,google,2020-12-01T23:04:25.254GMT-03:00,POINT (-58.3774074 -34.61244569999999),-58.3774074,-34.61244569999999,0.16073559999999532,0.093111300000011,2020-12-01,1
-58.37840963155032,-34.606503770939376,2020-12-22 10:15:09.800000+00:00,2020-12-22 11:15:09.800000+00:00,this_area,2020-12-22T13:05:38.853GMT-03:00,POINT (-58.37840963155032 -34.60650377093938),-58.37840963155032,-34.606503770939376,0.1597333684496789,0.09905322906062253,2020-12-22,1
-58.487699590623386,-34.54515479646774,2021-02-26 22:04:08.169000+00:00,2021-02-26 23:04:08.169000+00:00,searchInThisArea,2021-02-26T19:04:38.899-03:00,POINT (-58.48769959062339 -34.54515479646774),-58.487699590623386,-34.54515479646774,0.05044340937661218,0.1604022035322572,2021-02-26,4
-58.427816592156894,-34.58403402067719,2020-09-10 09:00:03.091000+00:00,2020-09-10 10:00:01.453000+00:00,update_time_home,2020-09-10T11:59:03.093GMT-03:00,POINT (-58.42781659215689 -34.58403402067719),-58.427816592156894,-34.58403402067719,0.11032640784310388,0.12152297932281186,2020-09-10,3
-58.440447199999994,-34.62069375,2021-02-04 15:50:54.845000+00:00,2021-02-04 16:50:54.845000+00:00,google,2021-02-04T12:51:33.774-03:00,POINT (-58.44044719999999 -34.62069375),-58.440447199999994,-34.62069375,0.09769580000000389,0.08486324999999795,2021-02-04,3
-58.42404507100583,-34.57914177900806,2021-02-11 16:30:41.179000+00:00,2021-02-11 17:30:41.179000+00:00,update_vehicle,2021-02-11T19:26:43.831GMT-03:00,POINT (-58.42404507100583 -34.57914177900806),-58.42404507100583,-34.57914177900806,0.1140979289941697,0.12641522099193736,2021-02-11,3
-58.38160011917353,-34.64333521963919,2021-02-19 04:25:26.337000+00:00,2021-02-19 05:25:26.337000+00:00,searchInThisArea,2021-02-18T20:25:28.606-08:00,POINT (-58.38160011917353 -34.64333521963919),-58.38160011917353,-34.64333521963919,0.15654288082647128,0.062221780360808054,2021-02-19,4
-58.354855813086026,-34.60370000697988,2021-02-24 04:25:44.124000+00:00,2021-02-24 05:25:44.124000+00:00,updateTimeHome,2021-02-18T20:26:26.738-08:00,POINT (-58.35485581308603 -34.60370000697988),-58.354855813086026,-34.60370000697988,0.18328718691397228,0.10185699302012097,2021-02-24,2
-58.40017289999999,-34.5891487,2020-09-21 06:45:23.728000+00:00,2020-09-21 07:45:23.728000+00:00,google,2020-09-21T09:43:21.774GMT-03:00,POINT (-58.40017289999999 -34.5891487),-58.40017289999999,-34.5891487,0.1379701000000111,0.11640829999999625,2020-09-21,0
-58.4158013,-34.58746165000001,2021-02-24 16:31:04.915000+00:00,2021-02-24 17:31:04.915000+00:00,google,2021-02-24T13:31:28.496-03:00,POINT (-58.4158013 -34.58746165000001),-58.4158013,-34.58746165000001,0.12234169999999978,0.11809534999999016,2021-02-24,2
-58.40223301202058,-34.60477792192397,2021-02-03 12:52:00+00:00,2021-02-03 16:00:00+00:00,updateTimeHome,2021-02-03T07:54:17.185-03:00,POINT (-58.40223301202058 -34.60477792192397),-58.40223301202058,-34.60477792192397,0.13590998797941722,0.10077907807603026,2021-02-03,2
-58.489809818565845,-34.64752475488334,2021-02-15 01:05:32.972000+00:00,2021-02-15 02:05:32.972000+00:00,searchInThisArea,2021-02-14T22:05:37.364-03:00,POINT (-58.48980981856585 -34.64752475488334),-58.489809818565845,-34.64752475488334,0.04833318143415255,0.05803224511665661,2021-02-15,0
-58.39669559150935,-34.59438481506191,2021-02-05 11:16:53.998000+00:00,2021-02-05 12:16:53.998000+00:00,searchInThisArea,2021-02-05T08:19:59.275-03:00,POINT (-58.39669559150935 -34.59438481506191),-58.39669559150935,-34.59438481506191,0.14144740849064874,0.11117218493809133,2021-02-05,4
-58.394741602242,-34.58803250976438,2021-02-05 15:37:39.575000+00:00,2021-02-05 16:37:39.575000+00:00,searchInThisArea,2021-02-05T12:37:48.857-03:00,POINT (-58.394741602242 -34.58803250976438),-58.394741602242,-34.58803250976438,0.14340139775799798,0.11752449023561695,2021-02-05,4
-58.43173161149026,-34.570177488943195,2021-02-27 02:15:05.869000+00:00,2021-02-27 03:15:05.869000+00:00,searchInThisArea,2021-02-26T23:15:08.817-03:00,POINT (-58.43173161149026 -34.57017748894319),-58.43173161149026,-34.570177488943195,0.1064113885097413,0.13537951105680435,2021-02-27,5
-58.53482839999999,-34.8150044,2021-01-29 02:30:00+00:00,2021-01-29 02:45:00+00:00,update_time_home,2021-01-25T17:21:14.582GMT-03:00,POINT (-58.53482839999999 -34.8150044),-58.53482839999999,-34.8150044,0.0033146000000101594,-0.10944740000000053,2021-01-29,4
-58.54333933442831,-34.5480621590962,2021-02-21 13:25:32.368000+00:00,2021-02-21 14:25:32.368000+00:00,searchInThisArea,2021-02-21T10:25:38.244-03:00,POINT (-58.54333933442831 -34.5480621590962),-58.54333933442831,-34.5480621590962,-0.005196334428312355,0.1574948409038015,2021-02-21,6
-58.502465821802616,-34.51757895912647,2021-02-17 22:32:31.352000+00:00,2021-02-17 23:32:31.352000+00:00,updateVehicle,2021-02-17T22:32:42.042Z,POINT (-58.50246582180262 -34.51757895912647),-58.502465821802616,-34.51757895912647,0.03567717819738192,0.18797804087353143,2021-02-17,2
-58.3858772,-34.6036933,2021-02-17 14:45:14.050000+00:00,2021-02-17 15:45:14.050000+00:00,google,2021-02-17T17:35:25.473GMT-03:00,POINT (-58.3858772 -34.6036933),-58.3858772,-34.6036933,0.152265799999995,0.10186369999999556,2021-02-17,2
-58.78987826406956,-34.645985941037,2021-01-28 19:11:40.856000+00:00,2021-01-28 20:11:40.856000+00:00,searchInThisArea,2021-01-28T16:12:43.299-03:00,POINT (-58.78987826406956 -34.645985941037),-58.78987826406956,-34.645985941037,-0.25173526406955915,0.05957105896300163,2021-01-28,3
-58.3900544,-34.588236949999995,2021-02-26 10:27:16.999000+00:00,2021-02-26 11:27:16.999000+00:00,google,2021-02-26T07:44:32.326-03:00,POINT (-58.3900544 -34.58823695),-58.3900544,-34.588236949999995,0.14808860000000124,0.11732005000000356,2021-02-26,4
-58.393856137990944,-34.59870846575174,2020-11-09 12:45:58.684000+00:00,2020-11-09 13:45:58.684000+00:00,this_area,2020-11-09T15:44:48.652GMT-03:00,POINT (-58.39385613799094 -34.59870846575174),-58.393856137990944,-34.59870846575174,0.1442868620090536,0.10684853424825747,2020-11-09,0
-58.4530383,-34.56128290000001,2021-02-17 12:15:52.985000+00:00,2021-02-17 13:15:52.985000+00:00,google,2021-02-17T15:09:51.806GMT-03:00,POINT (-58.4530383 -34.56128290000001),-58.4530383,-34.56128290000001,0.08510469999999515,0.14427409999998986,2021-02-17,2
-58.455358855426304,-34.61750928495979,2021-02-08 05:38:42.027000+00:00,2021-02-08 06:38:42.027000+00:00,searchInThisArea,2021-02-08T02:39:18.522-03:00,POINT (-58.4553588554263 -34.61750928495979),-58.455358855426304,-34.61750928495979,0.08278414457369365,0.08804771504021147,2021-02-08,0
-58.410082161426544,-34.60163851777544,2021-02-19 20:04:00+00:00,2021-02-19 21:31:00+00:00,searchInThisArea,2021-02-19T01:08:00.315-03:00,POINT (-58.41008216142654 -34.60163851777544),-58.410082161426544,-34.60163851777544,0.12806083857345385,0.10391848222455735,2021-02-19,4
-58.4527475,-34.6065849,2021-02-18 20:36:13.547000+00:00,2021-02-18 21:36:13.547000+00:00,google,2021-02-18T17:36:36.379-03:00,POINT (-58.4527475 -34.6065849),-58.4527475,-34.6065849,0.08539549999999707,0.09897209999999745,2021-02-18,3
-58.42612844999999,-34.56905675,2021-02-07 03:25:58.877000+00:00,2021-02-07 04:25:58.877000+00:00,google,2021-02-07T00:27:19.892-03:00,POINT (-58.42612844999999 -34.56905675),-58.42612844999999,-34.56905675,0.11201455000000493,0.13650024999999744,2021-02-07,6
-58.4715637,-34.5958969,2021-02-24 06:15:59.168000+00:00,2021-02-24 07:15:59.168000+00:00,google,2021-02-24T09:12:33.808GMT-03:00,POINT (-58.4715637 -34.5958969),-58.4715637,-34.5958969,0.06657930000000079,0.10966009999999926,2021-02-24,2
-58.4265317,-34.5780655,2021-02-12 16:00:00+00:00,2021-02-14 07:15:00+00:00,update_time_home,2021-02-12T14:17:29.086GMT-03:00,POINT (-58.4265317 -34.5780655),-58.4265317,-34.5780655,0.11161129999999986,0.12749149999999787,2021-02-12,4
-58.39181296527386,-34.60010933991506,2020-12-15 04:15:50.852000+00:00,2020-12-22 12:30:36+00:00,this_area,2020-12-15T07:04:00.385GMT-03:00,POINT (-58.39181296527386 -34.60010933991506),-58.39181296527386,-34.60010933991506,0.14633003472614092,0.10544766008494122,2020-12-15,1
-58.42204514890909,-34.58760688932925,2021-02-10 21:00:00+00:00,2021-02-10 22:00:00+00:00,searchInThisArea,2021-02-09T22:37:54.477-03:00,POINT (-58.42204514890909 -34.58760688932925),-58.42204514890909,-34.58760688932925,0.11609785109090609,0.11795011067074768,2021-02-10,2
-58.5087901,-34.5720159,2021-01-27 13:00:00+00:00,2021-01-27 14:00:00+00:00,google,2021-01-26T18:12:05.302-03:00,POINT (-58.5087901 -34.5720159),-58.5087901,-34.5720159,0.029352899999999238,0.1335411000000022,2021-01-27,2
-58.36886063218117,-34.610654326820494,2021-02-01 16:00:00+00:00,2021-02-02 02:00:00+00:00,searchInThisArea,2021-02-01T00:44:29.897-03:00,POINT (-58.36886063218117 -34.61065432682049),-58.36886063218117,-34.610654326820494,0.16928236781883044,0.0949026731795044,2021-02-01,0
-58.53284318000079,-34.57751004761659,2021-02-12 13:12:00+00:00,2021-02-12 13:14:24.920000+00:00,searchInThisArea,2021-02-12T09:15:46.334-03:00,POINT (-58.53284318000079 -34.57751004761659),-58.53284318000079,-34.57751004761659,0.005299819999208921,0.12804695238340713,2021-02-12,4
-58.43329846617917,-34.615823744590806,2021-02-23 14:47:11.936000+00:00,2021-02-23 15:47:11.936000+00:00,google,2021-02-23T11:47:28.466-03:00,POINT (-58.43329846617917 -34.61582374459081),-58.43329846617917,-34.615823744590806,0.10484453382083103,0.08973325540919319,2021-02-23,1
-58.39205704629422,-34.594447466273415,2021-02-13 06:36:53.694000+00:00,2021-02-13 07:36:53.694000+00:00,searchInThisArea,2021-02-13T03:36:58.909-03:00,POINT (-58.39205704629422 -34.59444746627342),-58.39205704629422,-34.594447466273415,0.1460859537057786,0.11110953372658372,2021-02-13,5
-57.56860043853522,-37.98845485850435,2021-02-14 19:57:40.343000+00:00,2021-02-14 20:57:40.343000+00:00,searchInThisArea,2021-02-14T16:57:47.718-03:00,POINT (-57.56860043853522 -37.98845485850435),-57.56860043853522,-37.98845485850435,0.9695425614647775,-3.2828978585043487,2021-02-14,6
-58.57744362205267,-34.45665290355295,2021-01-16 08:30:23.073000+00:00,2021-01-16 09:30:23.073000+00:00,this_area,2021-01-16T11:25:39.156GMT-03:00,POINT (-58.57744362205267 -34.45665290355295),-58.57744362205267,-34.45665290355295,-0.039300622052671486,0.24890409644704903,2021-01-16,5
-58.3828966319561,-34.605718947340385,2021-02-13 14:42:57.027000+00:00,2021-02-13 15:42:57.027000+00:00,searchInThisArea,2021-02-13T11:43:27.129-03:00,POINT (-58.3828966319561 -34.60571894734039),-58.3828966319561,-34.605718947340385,0.15524636804389758,0.09983805265961365,2021-02-13,5
-58.39795991778374,-34.603712977365745,2020-11-19 10:30:17+00:00,2020-11-19 11:30:00+00:00,this_area,2020-11-16T13:55:20.501GMT-03:00,POINT (-58.39795991778374 -34.60371297736575),-58.39795991778374,-34.603712977365745,0.14018308221626086,0.1018440226342534,2020-11-19,3
-58.42653181403875,-34.57806491165687,2021-02-18 18:28:50.048000+00:00,2021-02-18 19:28:50.048000+00:00,searchInThisArea,2021-02-18T15:28:52.448-03:00,POINT (-58.42653181403875 -34.57806491165687),-58.42653181403875,-34.57806491165687,0.11161118596124453,0.12749208834313208,2021-02-18,3
-58.43218255788088,-34.593466017197905,2021-02-14 22:23:59.705000+00:00,2021-02-14 23:23:59.705000+00:00,searchInThisArea,2021-02-14T19:24:44.162-03:00,POINT (-58.43218255788088 -34.5934660171979),-58.43218255788088,-34.593466017197905,0.10596044211911959,0.11209098280209417,2021-02-14,6
-58.425810000000006,-34.60607895,2021-02-08 10:30:00+00:00,2021-02-08 11:30:00+00:00,updateTimeHome,2021-02-06T13:26:40.051-03:00,POINT (-58.42581000000001 -34.60607895),-58.425810000000006,-34.60607895,0.11233299999999247,0.09947805000000187,2021-02-08,0
-58.44337239861489,-34.57369601625827,2020-09-07 07:15:38.595000+00:00,2020-09-07 08:15:38.595000+00:00,this_area,2020-09-07T10:10:08.310GMT-03:00,POINT (-58.44337239861489 -34.57369601625827),-58.44337239861489,-34.57369601625827,0.09477060138510751,0.13186098374173127,2020-09-07,0
-58.38160011917353,-34.60370000697988,2021-02-14 15:00:00+00:00,2021-02-17 23:00:00+00:00,updateTimeHome,2021-02-10T09:29:48.062-03:00,POINT (-58.38160011917353 -34.60370000697988),-58.38160011917353,-34.60370000697988,0.15654288082647128,0.10185699302012097,2021-02-14,6
-58.40073495,-34.598039099999994,2021-02-02 23:05:47.017000+00:00,2021-02-03 00:05:47.017000+00:00,google,2021-02-02T20:06:16.469-03:00,POINT (-58.40073495 -34.59803909999999),-58.40073495,-34.598039099999994,0.13740804999999767,0.10751790000000483,2021-02-02,1
-58.370454,-34.6150589,2020-10-08 06:15:04.107000+00:00,2020-10-08 07:15:04.107000+00:00,google,2020-10-08T09:08:23.638GMT-03:00,POINT (-58.370454 -34.6150589),-58.370454,-34.6150589,0.16768899999999576,0.0904980999999978,2020-10-08,3
-58.3876075,-34.6017966,2020-10-21 07:15:57.136000+00:00,2020-10-21 08:15:57.136000+00:00,google,2020-10-21T10:13:20.066GMT-03:00,POINT (-58.3876075 -34.6017966),-58.3876075,-34.6017966,0.1505354999999966,0.10376039999999875,2020-10-21,2
-56.182460199999994,-34.88902684999999,2021-02-19 04:24:55.473000+00:00,2021-02-19 05:24:55.473000+00:00,google,2021-02-18T20:25:30.377-08:00,POINT (-56.18246019999999 -34.88902684999999),-56.182460199999994,-34.88902684999999,2.355682800000004,-0.1834698499999945,2021-02-19,4
-58.44732027500868,-34.57631114217003,2021-02-17 16:45:55.894000+00:00,2021-02-19 16:30:54+00:00,update_time_home,2021-02-17T19:45:55.909GMT-03:00,POINT (-58.44732027500868 -34.57631114217003),-58.44732027500868,-34.57631114217003,0.0908227249913196,0.12924585782997156,2021-02-17,2
-58.4993284,-34.4889548,2020-12-29 13:00:32.843000+00:00,2020-12-29 14:00:32.843000+00:00,google,2020-12-29T16:00:03.377GMT-03:00,POINT (-58.4993284 -34.4889548),-58.4993284,-34.4889548,0.038814599999994925,0.21660219999999697,2020-12-29,1
-58.38551480323077,-34.60497385478119,2021-02-10 14:15:12.384000+00:00,2021-02-10 15:15:12.384000+00:00,this_area,2021-02-10T18:53:18.760GMT-03:00,POINT (-58.38551480323077 -34.60497385478119),-58.38551480323077,-34.60497385478119,0.15262819676922845,0.10058314521880618,2021-02-10,2
-58.46386715769768,-34.65009177152441,2021-01-26 19:31:47.585000+00:00,2021-01-26 20:31:47.585000+00:00,searchInThisArea,2021-01-26T16:32:34.140-03:00,POINT (-58.46386715769768 -34.65009177152441),-58.46386715769768,-34.65009177152441,0.07427584230232043,0.05546522847559032,2021-01-26,1
-58.4566864,-34.5620844,2020-12-19 12:00:57.823000+00:00,2020-12-19 13:00:57.823000+00:00,google,2020-12-19T16:59:25.824GMT-05:00,POINT (-58.4566864 -34.5620844),-58.4566864,-34.5620844,0.08145659999999566,0.1434725999999955,2020-12-19,5
-58.40141575,-34.59649615,2021-02-25 13:45:00+00:00,2021-02-25 14:45:00+00:00,google,2021-02-25T09:52:05.901-03:00,POINT (-58.40141575 -34.59649615),-58.40141575,-34.59649615,0.13672724999999986,0.10906084999999877,2021-02-25,3
-58.45897246152162,-34.61829565260808,2021-02-08 05:33:27.798000+00:00,2021-02-08 06:33:27.798000+00:00,searchInThisArea,2021-02-08T02:35:50.289-03:00,POINT (-58.45897246152162 -34.61829565260808),-58.45897246152162,-34.61829565260808,0.07917053847837963,0.08726134739191593,2021-02-08,0
-58.40359255671502,-34.59743038204934,2021-02-04 02:52:02.939000+00:00,2021-02-04 03:52:02.939000+00:00,searchInThisArea,2021-02-03T23:54:19.962-03:00,POINT (-58.40359255671502 -34.59743038204934),-58.40359255671502,-34.59743038204934,0.13455044328497934,0.10812661795065992,2021-02-04,3
-58.46670273574932,-34.552391349969795,2021-02-25 15:30:53+00:00,2021-02-25 15:45:53+00:00,update_time_home,2021-02-25T16:49:50.571GMT-03:00,POINT (-58.46670273574932 -34.5523913499698),-58.46670273574932,-34.552391349969795,0.07144026425067551,0.15316565003020344,2021-02-25,3
-58.556809052824974,-34.550708190552136,2021-02-10 15:39:08.981000+00:00,2021-02-10 16:39:08.981000+00:00,searchInThisArea,2021-02-10T12:42:18.688-03:00,POINT (-58.55680905282497 -34.55070819055214),-58.556809052824974,-34.550708190552136,-0.01866605282497602,0.15484880944786283,2021-02-10,2
-58.37100002914667,-34.60492749324547,2021-02-19 00:57:26.042000+00:00,2021-02-19 01:57:26.042000+00:00,searchInThisArea,2021-02-18T21:57:35.016-03:00,POINT (-58.37100002914667 -34.60492749324547),-58.37100002914667,-34.60492749324547,0.16714297085332674,0.10062950675452953,2021-02-19,4
-58.38160011917353,-34.60369421170043,2021-02-22 19:38:15.877000+00:00,2021-02-22 20:38:15.877000+00:00,searchInThisArea,2021-02-22T16:38:20.350-03:00,POINT (-58.38160011917353 -34.60369421170043),-58.38160011917353,-34.60369421170043,0.15654288082647128,0.10186278829957018,2021-02-22,0
-58.53482839999999,-34.8150044,2021-01-03 15:00:00.497000+00:00,2021-01-03 16:00:00.497000+00:00,google,2021-01-03T17:46:24.672GMT-03:00,POINT (-58.53482839999999 -34.8150044),-58.53482839999999,-34.8150044,0.0033146000000101594,-0.10944740000000053,2021-01-03,6
-58.46664760261774,-34.57422164301968,2021-01-28 23:11:42.205000+00:00,2021-01-29 00:11:42.205000+00:00,searchInThisArea,2021-01-28T20:13:13.249-03:00,POINT (-58.46664760261774 -34.57422164301968),-58.46664760261774,-34.57422164301968,0.07149539738225741,0.1313353569803155,2021-01-28,3
